timestamp,date,time,battery_voltage_mV,temperature_celsius,measurement_µV,gain_factor
1746543746,6.5.2025,15:02,3854,23.50,120140,2
1746543748,6.5.2025,15:02,3854,23.50,120156,2
1746543751,6.5.2025,15:02,3854,23.50,120132,2
1746543753,6.5.2025,15:02,3854,23.50,120148,2
1746543755,6.5.2025,15:02,3854,23.50,120148,2
1746543758,6.5.2025,15:02,3854,23.50,120132,2
1746543760,6.5.2025,15:02,3854,23.50,120148,2
1746543762,6.5.2025,15:02,3854,23.50,120125,2
1746543765,6.5.2025,15:02,3854,23.50,120140,2
1746543767,6.5.2025,15:02,3854,23.50,120117,2
1746543769,6.5.2025,15:02,3854,23.50,120132,2
1746543771,6.5.2025,15:02,3854,23.50,120117,2
1746543774,6.5.2025,15:02,3854,23.50,120132,2
1746543776,6.5.2025,15:02,3854,23.50,120140,2
1746543778,6.5.2025,15:02,3854,23.50,120109,2
1746543781,6.5.2025,15:03,3854,23.50,120140,2
1746543783,6.5.2025,15:03,3854,23.50,120101,2
1746543785,6.5.2025,15:03,3854,23.50,120140,2
1746543787,6.5.2025,15:03,3854,23.50,120109,2
1746543790,6.5.2025,15:03,3854,23.50,120140,2
1746543792,6.5.2025,15:03,3854,23.50,120109,2
1746543794,6.5.2025,15:03,3854,23.50,120148,2
1746543797,6.5.2025,15:03,3854,23.50,120140,2
1746543799,6.5.2025,15:03,3854,23.50,120125,2
1746543801,6.5.2025,15:03,3854,23.50,120148,2
1746543804,6.5.2025,15:03,3854,23.50,120125,2
1746543806,6.5.2025,15:03,3854,23.50,120171,2
1746543808,6.5.2025,15:03,3854,23.50,120132,2
1746543810,6.5.2025,15:03,3854,23.50,120179,2
1746543813,6.5.2025,15:03,3854,23.50,120148,2
1746543815,6.5.2025,15:03,3854,23.50,120195,2
1746543817,6.5.2025,15:03,3854,23.50,120210,2
1746543820,6.5.2025,15:03,3854,23.50,120179,2
1746543822,6.5.2025,15:03,3854,23.50,120226,2
1746543824,6.5.2025,15:03,3854,23.50,120203,2
1746543826,6.5.2025,15:03,3854,23.50,120257,2
1746543829,6.5.2025,15:03,3854,23.50,120234,2
1746543831,6.5.2025,15:03,3854,23.50,120273,2
1746543833,6.5.2025,15:03,3854,23.50,120265,2
1746543836,6.5.2025,15:03,3854,23.50,120296,2
1746543838,6.5.2025,15:03,3854,23.50,120296,2
1746543840,6.5.2025,15:04,3854,23.50,120320,2
1746543843,6.5.2025,15:04,3854,23.50,120320,2
1746543845,6.5.2025,15:04,3854,23.50,120359,2
1746543847,6.5.2025,15:04,3854,23.50,120343,2
1746543849,6.5.2025,15:04,3854,23.50,120398,2
1746543852,6.5.2025,15:04,3854,23.50,120375,2
1746543854,6.5.2025,15:04,3854,23.50,120429,2
1746543856,6.5.2025,15:04,3854,23.50,120445,2
1746543859,6.5.2025,15:04,3854,23.50,120429,2
1746543861,6.5.2025,15:04,3854,23.50,120484,2
1746543863,6.5.2025,15:04,3854,23.50,120468,2
1746543865,6.5.2025,15:04,3854,23.50,120523,2
1746543868,6.5.2025,15:04,3854,23.50,120507,2
1746543870,6.5.2025,15:04,3854,23.50,120562,2
1746543872,6.5.2025,15:04,3854,23.50,120539,2
1746543875,6.5.2025,15:04,3854,23.50,120593,2
1746543877,6.5.2025,15:04,3854,23.50,120617,2
1746543879,6.5.2025,15:04,3854,23.50,120609,2
1746543882,6.5.2025,15:04,3854,23.50,120656,2
1746543884,6.5.2025,15:04,3854,23.50,120648,2
1746543886,6.5.2025,15:04,3854,23.50,120695,2
1746543888,6.5.2025,15:04,3854,23.50,120687,2
1746543891,6.5.2025,15:04,3854,23.50,120734,2
1746543893,6.5.2025,15:04,3854,23.50,120718,2
1746543895,6.5.2025,15:04,3854,23.50,120773,2
1746543898,6.5.2025,15:04,3854,23.50,120789,2
1746543900,6.5.2025,15:05,3854,23.50,120773,2
1746543902,6.5.2025,15:05,3854,23.50,120804,2
1746543904,6.5.2025,15:05,3854,23.50,120828,2
1746543907,6.5.2025,15:05,3854,23.50,120828,2
1746543909,6.5.2025,15:05,3854,23.50,120867,2
1746543911,6.5.2025,15:05,3854,23.50,120859,2
1746543914,6.5.2025,15:05,3854,23.50,120898,2
1746543916,6.5.2025,15:05,3854,23.50,120882,2
1746543918,6.5.2025,15:05,3854,23.50,120898,2
1746543921,6.5.2025,15:05,3854,23.50,120953,2
1746543923,6.5.2025,15:05,3854,23.50,120937,2
1746543925,6.5.2025,15:05,3854,23.50,120976,2
1746543927,6.5.2025,15:05,3854,23.50,120976,2
1746543930,6.5.2025,15:05,3854,23.50,120992,2
1746543932,6.5.2025,15:05,3854,23.50,121007,2
1746543934,6.5.2025,15:05,3854,23.50,121031,2
1746543937,6.5.2025,15:05,3854,23.50,121031,2
1746543939,6.5.2025,15:05,3854,23.50,121039,2
1746543941,6.5.2025,15:05,3854,23.50,121070,2
1746543943,6.5.2025,15:05,3854,23.50,121062,2
1746543946,6.5.2025,15:05,3854,23.50,121101,2
1746543948,6.5.2025,15:05,3854,23.50,121085,2
1746543950,6.5.2025,15:05,3854,23.50,121140,2
1746543953,6.5.2025,15:05,3854,23.50,121132,2
1746543955,6.5.2025,15:05,3854,23.50,121156,2
1746543957,6.5.2025,15:05,3854,23.50,121164,2
1746543960,6.5.2025,15:06,3854,23.50,121171,2
1746543962,6.5.2025,15:06,3854,23.50,121187,2
1746543964,6.5.2025,15:06,3854,23.50,121195,2
1746543966,6.5.2025,15:06,3854,23.50,121210,2
1746543969,6.5.2025,15:06,3854,23.50,121242,2
1746543971,6.5.2025,15:06,3854,23.50,121226,2
1746543973,6.5.2025,15:06,3854,23.50,121273,2
1746543976,6.5.2025,15:06,3854,23.50,121257,2
1746543978,6.5.2025,15:06,3854,23.50,121281,2
1746543980,6.5.2025,15:06,3854,23.50,121304,2
1746543982,6.5.2025,15:06,3854,23.50,121320,2
1746543985,6.5.2025,15:06,3854,23.50,121304,2
1746543987,6.5.2025,15:06,3854,23.50,121351,2
1746543989,6.5.2025,15:06,3854,23.50,121328,2
1746543992,6.5.2025,15:06,3854,23.50,121367,2
1746543994,6.5.2025,15:06,3854,23.50,121367,2
1746543996,6.5.2025,15:06,3854,23.50,121367,2
1746543999,6.5.2025,15:06,3854,23.50,121382,2
1746544001,6.5.2025,15:06,3854,23.50,121421,2
1746544003,6.5.2025,15:06,3854,23.50,121390,2
1746544005,6.5.2025,15:06,3854,23.50,121437,2
1746544008,6.5.2025,15:06,3854,23.50,121421,2
1746544010,6.5.2025,15:06,3854,23.50,121445,2
1746544012,6.5.2025,15:06,3854,23.50,121460,2
1746544015,6.5.2025,15:06,3854,23.50,121445,2
1746544017,6.5.2025,15:06,3854,23.50,121484,2
1746544019,6.5.2025,15:06,3854,23.50,121492,2
1746544021,6.5.2025,15:07,3854,23.50,121484,2
1746544024,6.5.2025,15:07,3854,23.50,121484,2
1746544026,6.5.2025,15:07,3854,23.50,121507,2
1746544028,6.5.2025,15:07,3854,23.50,121492,2
1746544031,6.5.2025,15:07,3854,23.50,121500,2
1746544033,6.5.2025,15:07,3854,23.50,121539,2
1746544035,6.5.2025,15:07,3854,23.50,121523,2
1746544038,6.5.2025,15:07,3854,23.50,121515,2
1746544040,6.5.2025,15:07,3854,23.50,121515,2
1746544042,6.5.2025,15:07,3854,23.50,121546,2
1746544044,6.5.2025,15:07,3854,23.50,121515,2
1746544047,6.5.2025,15:07,3854,23.50,121546,2
1746544049,6.5.2025,15:07,3854,23.50,121531,2
1746544051,6.5.2025,15:07,3854,23.50,121523,2
1746544054,6.5.2025,15:07,3854,23.50,121554,2
1746544056,6.5.2025,15:07,3854,23.50,121523,2
1746544058,6.5.2025,15:07,3854,23.50,121554,2
1746544060,6.5.2025,15:07,3854,23.50,121539,2
1746544063,6.5.2025,15:07,3854,23.50,121554,2
1746544065,6.5.2025,15:07,3854,23.50,121523,2
1746544067,6.5.2025,15:07,3854,23.50,121554,2
1746544070,6.5.2025,15:07,3854,23.50,121546,2
1746544072,6.5.2025,15:07,3854,23.50,121531,2
1746544074,6.5.2025,15:07,3854,23.50,121546,2
1746544077,6.5.2025,15:07,3854,23.50,121539,2
1746544079,6.5.2025,15:07,3854,23.50,121523,2
1746544081,6.5.2025,15:08,3854,23.50,121523,2
1746544083,6.5.2025,15:08,3854,23.50,121515,2
1746544086,6.5.2025,15:08,3854,23.50,121531,2
1746544088,6.5.2025,15:08,3854,23.50,121523,2
1746544090,6.5.2025,15:08,3854,23.50,121492,2
1746544093,6.5.2025,15:08,3854,23.50,121500,2
1746544095,6.5.2025,15:08,3854,23.50,121515,2
1746544097,6.5.2025,15:08,3854,23.50,121484,2
1746544099,6.5.2025,15:08,3854,23.50,121500,2
1746544102,6.5.2025,15:08,3854,23.50,121460,2
1746544104,6.5.2025,15:08,3854,23.50,121453,2
1746544106,6.5.2025,15:08,3854,23.50,121476,2
1746544109,6.5.2025,15:08,3854,23.50,121453,2
1746544111,6.5.2025,15:08,3854,23.50,121421,2
1746544113,6.5.2025,15:08,3854,23.50,121414,2
1746544116,6.5.2025,15:08,3854,23.50,121437,2
1746544118,6.5.2025,15:08,3854,23.50,121421,2
1746544120,6.5.2025,15:08,3854,23.50,121390,2
1746544122,6.5.2025,15:08,3854,23.50,121406,2
1746544125,6.5.2025,15:08,3854,23.50,121375,2
1746544127,6.5.2025,15:08,3854,23.50,121343,2
1746544129,6.5.2025,15:08,3854,23.50,121367,2
1746544132,6.5.2025,15:08,3854,23.50,121328,2
1746544134,6.5.2025,15:08,3854,23.50,121328,2
1746544136,6.5.2025,15:08,3854,23.50,121320,2
1746544138,6.5.2025,15:08,3854,23.50,121273,2
1746544141,6.5.2025,15:09,3854,23.50,121281,2
1746544143,6.5.2025,15:09,3854,23.50,121265,2
1746544145,6.5.2025,15:09,3854,23.50,121265,2
1746544148,6.5.2025,15:09,3854,23.50,121242,2
1746544150,6.5.2025,15:09,3854,23.50,121210,2
1746544152,6.5.2025,15:09,3854,23.50,121226,2
1746544155,6.5.2025,15:09,3854,23.50,121218,2
1746544157,6.5.2025,15:09,3854,23.50,121171,2
1746544159,6.5.2025,15:09,3854,23.50,121148,2
1746544161,6.5.2025,15:09,3854,23.50,121140,2
1746544164,6.5.2025,15:09,3854,23.50,121164,2
1746544166,6.5.2025,15:09,3854,23.50,121132,2
1746544168,6.5.2025,15:09,3854,23.50,121101,2
1746544171,6.5.2025,15:09,3854,23.50,121117,2
1746544173,6.5.2025,15:09,3854,23.50,121085,2
1746544175,6.5.2025,15:09,3854,23.50,121070,2
1746544177,6.5.2025,15:09,3854,23.50,121070,2
1746544180,6.5.2025,15:09,3854,23.50,121031,2
1746544182,6.5.2025,15:09,3854,23.50,121015,2
1746544184,6.5.2025,15:09,3854,23.50,121031,2
1746544187,6.5.2025,15:09,3854,23.50,120984,2
1746544189,6.5.2025,15:09,3854,23.50,120976,2
1746544191,6.5.2025,15:09,3854,23.50,120976,2
1746544194,6.5.2025,15:09,3854,23.50,120929,2
1746544196,6.5.2025,15:09,3854,23.50,120953,2
1746544198,6.5.2025,15:09,3854,23.50,120921,2
1746544200,6.5.2025,15:10,3854,23.50,120898,2
1746544203,6.5.2025,15:10,3854,23.50,120867,2
1746544205,6.5.2025,15:10,3854,23.50,120882,2
1746544207,6.5.2025,15:10,3854,23.50,120859,2
1746544210,6.5.2025,15:10,3854,23.50,120820,2
1746544212,6.5.2025,15:10,3854,23.50,120835,2
1746544214,6.5.2025,15:10,3854,23.50,120820,2
1746544216,6.5.2025,15:10,3854,23.50,120781,2
1746544219,6.5.2025,15:10,3854,23.50,120789,2
1746544221,6.5.2025,15:10,3854,23.50,120750,2
1746544223,6.5.2025,15:10,3854,23.50,120734,2
1746544226,6.5.2025,15:10,3854,23.50,120750,2
1746544228,6.5.2025,15:10,3854,23.50,120718,2
1746544230,6.5.2025,15:10,3854,23.50,120726,2
1746544233,6.5.2025,15:10,3854,23.50,120695,2
1746544235,6.5.2025,15:10,3854,23.50,120687,2
1746544237,6.5.2025,15:10,3854,23.50,120703,2
1746544239,6.5.2025,15:10,3854,23.50,120671,2
1746544242,6.5.2025,15:10,3854,23.50,120687,2
1746544244,6.5.2025,15:10,3854,23.50,120648,2
1746544246,6.5.2025,15:10,3854,23.50,120664,2
1746544249,6.5.2025,15:10,3854,23.50,120648,2
1746544251,6.5.2025,15:10,3854,23.50,120625,2
1746544253,6.5.2025,15:10,3854,23.50,120648,2
1746544255,6.5.2025,15:10,3854,23.50,120632,2
1746544258,6.5.2025,15:10,3854,23.50,120609,2
1746544260,6.5.2025,15:11,3854,23.50,120640,2
1746544262,6.5.2025,15:11,3854,23.50,120617,2
1746544265,6.5.2025,15:11,3854,23.50,120640,2
1746544267,6.5.2025,15:11,3854,23.50,120617,2
1746544269,6.5.2025,15:11,3854,23.50,120609,2
1746544272,6.5.2025,15:11,3854,23.50,120625,2
1746544274,6.5.2025,15:11,3854,23.50,120609,2
1746544276,6.5.2025,15:11,3854,23.50,120593,2
1746544278,6.5.2025,15:11,3854,23.50,120625,2
1746544281,6.5.2025,15:11,3854,23.50,120617,2
1746544283,6.5.2025,15:11,3854,23.50,120617,2
1746544285,6.5.2025,15:11,3854,23.50,120593,2
1746544288,6.5.2025,15:11,3854,23.50,120632,2
1746544290,6.5.2025,15:11,3854,23.50,120601,2
1746544292,6.5.2025,15:11,3854,23.50,120601,2
1746544294,6.5.2025,15:11,3854,23.50,120625,2
1746544297,6.5.2025,15:11,3854,23.50,120601,2
1746544299,6.5.2025,15:11,3854,23.50,120593,2
1746544301,6.5.2025,15:11,3854,23.50,120632,2
1746544304,6.5.2025,15:11,3854,23.50,120625,2
1746544306,6.5.2025,15:11,3854,23.50,120625,2
1746544308,6.5.2025,15:11,3854,23.50,120593,2
1746544311,6.5.2025,15:11,3854,23.50,120617,2
1746544313,6.5.2025,15:11,3854,23.50,120601,2
1746544315,6.5.2025,15:11,3854,23.50,120593,2
1746544317,6.5.2025,15:11,3854,23.50,120625,2
1746544320,6.5.2025,15:12,3854,23.50,120609,2
1746544322,6.5.2025,15:12,3854,23.50,120609,2
1746544324,6.5.2025,15:12,3854,23.50,120601,2
1746544327,6.5.2025,15:12,3854,23.50,120632,2
1746544329,6.5.2025,15:12,3854,23.50,120601,2
1746544331,6.5.2025,15:12,3854,23.50,120617,2
1746544333,6.5.2025,15:12,3854,23.50,120640,2
1746544336,6.5.2025,15:12,3854,23.50,120609,2
1746544338,6.5.2025,15:12,3854,23.50,120617,2
1746544340,6.5.2025,15:12,3854,23.50,120648,2
1746544343,6.5.2025,15:12,3854,23.50,120640,2
1746544345,6.5.2025,15:12,3854,23.50,120640,2
1746544347,6.5.2025,15:12,3854,23.50,120578,2
1746544350,6.5.2025,15:12,3854,23.50,120429,2
1746544352,6.5.2025,15:12,3854,23.50,120414,2
1746544354,6.5.2025,15:12,3854,23.50,110351,2
1746544356,6.5.2025,15:12,3854,23.50,101281,2
1746544359,6.5.2025,15:12,3854,23.50,104585,2
1746544361,6.5.2025,15:12,3854,23.50,92718,2
1746544363,6.5.2025,15:12,3854,23.50,93945,2
1746544366,6.5.2025,15:12,3854,23.50,108570,2
1746544368,6.5.2025,15:12,3854,23.50,109539,2
1746544370,6.5.2025,15:12,3854,23.50,120132,2
1746544372,6.5.2025,15:12,3854,23.50,120070,2
1746544375,6.5.2025,15:12,3854,23.50,120578,2
1746544377,6.5.2025,15:12,3854,23.50,120609,2
1746544379,6.5.2025,15:12,3854,23.50,120562,2
1746544382,6.5.2025,15:13,3854,23.50,120562,2
1746544384,6.5.2025,15:13,3854,23.50,120562,2
1746544386,6.5.2025,15:13,3854,23.50,120562,2
1746544389,6.5.2025,15:13,3854,23.50,120601,2
1746544391,6.5.2025,15:13,3854,23.50,120593,2
1746544393,6.5.2025,15:13,3854,23.50,120585,2
1746544395,6.5.2025,15:13,3854,23.50,120609,2
1746544398,6.5.2025,15:13,3854,23.50,120625,2
1746544400,6.5.2025,15:13,3854,23.50,120585,2
1746544402,6.5.2025,15:13,3854,23.50,120578,2
1746544405,6.5.2025,15:13,3854,23.50,120585,2
1746544407,6.5.2025,15:13,3854,23.50,120578,2
1746544409,6.5.2025,15:13,3854,23.50,120601,2
1746544411,6.5.2025,15:13,3854,23.50,120578,2
1746544414,6.5.2025,15:13,3854,23.50,120570,2
1746544416,6.5.2025,15:13,3854,23.50,120593,2
1746544418,6.5.2025,15:13,3854,23.50,120562,2
1746544421,6.5.2025,15:13,3854,23.50,120570,2
1746544423,6.5.2025,15:13,3854,23.50,120578,2
1746544425,6.5.2025,15:13,3854,23.50,120578,2
1746544428,6.5.2025,15:13,3854,23.50,120546,2
1746544430,6.5.2025,15:13,3854,23.50,120554,2
1746544432,6.5.2025,15:13,3854,23.50,120562,2
1746544434,6.5.2025,15:13,3854,23.50,120523,2
1746544437,6.5.2025,15:13,3854,23.50,120539,2
1746544439,6.5.2025,15:13,3854,23.50,120539,2
1746544441,6.5.2025,15:14,3854,23.50,120507,2
1746544444,6.5.2025,15:14,3854,23.50,120507,2
1746544446,6.5.2025,15:14,3854,23.50,120523,2
1746544448,6.5.2025,15:14,3854,23.50,120531,2
1746544450,6.5.2025,15:14,3854,23.50,120492,2
1746544453,6.5.2025,15:14,3854,23.50,120500,2
1746544455,6.5.2025,15:14,3854,23.50,120500,2
1746544457,6.5.2025,15:14,3854,23.50,120468,2
1746544460,6.5.2025,15:14,3854,23.50,120492,2
1746544462,6.5.2025,15:14,3854,23.50,120476,2
1746544464,6.5.2025,15:14,3854,23.50,120476,2
1746544467,6.5.2025,15:14,3854,23.50,120445,2
1746544469,6.5.2025,15:14,3854,23.50,120445,2
1746544471,6.5.2025,15:14,3854,23.50,120453,2
1746544473,6.5.2025,15:14,3854,23.50,120421,2
1746544476,6.5.2025,15:14,3854,23.50,120406,2
1746544478,6.5.2025,15:14,3854,23.50,120429,2
1746544480,6.5.2025,15:14,3854,23.50,120390,2
1746544483,6.5.2025,15:14,3854,23.50,120398,2
1746544485,6.5.2025,15:14,3854,23.50,120375,2
1746544487,6.5.2025,15:14,3854,23.50,120390,2
1746544489,6.5.2025,15:14,3854,23.50,120351,2
1746544492,6.5.2025,15:14,3854,23.50,120351,2
1746544494,6.5.2025,15:14,3854,23.50,120351,2
1746544496,6.5.2025,15:14,3854,23.50,120312,2
1746544499,6.5.2025,15:14,3854,23.50,120312,2
1746544501,6.5.2025,15:15,3854,23.50,120281,2
1746544503,6.5.2025,15:15,3854,23.50,120179,2
1746544505,6.5.2025,15:15,3854,23.50,120156,2
1746544508,6.5.2025,15:15,3854,23.50,120179,2
1746544510,6.5.2025,15:15,3854,23.50,120132,2
1746544512,6.5.2025,15:15,3854,23.50,120148,2
1746544515,6.5.2025,15:15,3854,23.50,120125,2
1746544517,6.5.2025,15:15,3854,23.50,120101,2
1746544519,6.5.2025,15:15,3854,23.50,120101,2
1746544522,6.5.2025,15:15,3854,23.50,120062,2
1746544524,6.5.2025,15:15,3854,23.50,120156,2
1746544526,6.5.2025,15:15,3854,23.50,120164,2
1746544528,6.5.2025,15:15,3854,23.50,120148,2
1746544531,6.5.2025,15:15,3854,23.50,120101,2
1746544533,6.5.2025,15:15,3854,23.50,120125,2
1746544535,6.5.2025,15:15,3854,23.50,120085,2
1746544538,6.5.2025,15:15,3854,23.50,120070,2
1746544540,6.5.2025,15:15,3854,23.50,120085,2
1746544542,6.5.2025,15:15,3854,23.50,120054,2
1746544544,6.5.2025,15:15,3854,23.50,120062,2
1746544547,6.5.2025,15:15,3854,23.50,120039,2
1746544549,6.5.2025,15:15,3854,23.50,120000,2
1746544551,6.5.2025,15:15,3854,23.50,120015,2
1746544554,6.5.2025,15:15,3854,23.50,119968,2
1746544556,6.5.2025,15:15,3854,23.50,119984,2
1746544558,6.5.2025,15:15,3854,23.50,119937,2
1746544561,6.5.2025,15:16,3854,23.50,119960,2
1746544563,6.5.2025,15:16,3854,23.50,119906,2
1746544565,6.5.2025,15:16,3854,23.50,119882,2
1746544567,6.5.2025,15:16,3854,23.50,119906,2
1746544570,6.5.2025,15:16,3854,23.50,119867,2
1746544572,6.5.2025,15:16,3854,23.50,119882,2
1746544574,6.5.2025,15:16,3854,23.50,119812,2
1746544577,6.5.2025,15:16,3854,23.50,119804,2
1746544579,6.5.2025,15:16,3854,23.50,119796,2
1746544581,6.5.2025,15:16,3854,23.50,119750,2
1746544583,6.5.2025,15:16,3854,23.50,117578,2
1746544586,6.5.2025,15:16,3854,23.50,118671,2
1746544588,6.5.2025,15:16,3854,23.50,119218,2
1746544590,6.5.2025,15:16,3854,23.50,119226,2
1746544593,6.5.2025,15:16,3854,23.50,119531,2
1746544595,6.5.2025,15:16,3854,23.50,119398,2
1746544597,6.5.2025,15:16,3854,23.50,119335,2
1746544600,6.5.2025,15:16,3854,23.50,119281,2
1746544602,6.5.2025,15:16,3854,23.50,119289,2
1746544604,6.5.2025,15:16,3854,23.50,119234,2
1746544606,6.5.2025,15:16,3854,23.50,119164,2
1746544609,6.5.2025,15:16,3854,23.50,119718,2
1746544611,6.5.2025,15:16,3854,23.50,119671,2
1746544613,6.5.2025,15:16,3854,23.50,119687,2
1746544616,6.5.2025,15:16,3854,23.50,119695,2
1746544618,6.5.2025,15:16,3854,23.50,119664,2
1746544620,6.5.2025,15:17,3854,23.50,119617,2
1746544622,6.5.2025,15:17,3854,23.50,119492,2
1746544625,6.5.2025,15:17,3854,23.50,119390,2
1746544627,6.5.2025,15:17,3854,23.50,119398,2
1746544629,6.5.2025,15:17,3854,23.50,119367,2
1746544632,6.5.2025,15:17,3854,23.50,119328,2
1746544634,6.5.2025,15:17,3854,23.50,119437,2
1746544636,6.5.2025,15:17,3854,23.50,119437,2
1746544639,6.5.2025,15:17,3854,23.50,119281,2
1746544641,6.5.2025,15:17,3854,23.50,119570,2
1746544643,6.5.2025,15:17,3854,23.50,119500,2
1746544645,6.5.2025,15:17,3854,23.50,119523,2
1746544648,6.5.2025,15:17,3854,23.50,119507,2
1746544650,6.5.2025,15:17,3854,23.50,119468,2
1746544652,6.5.2025,15:17,3854,23.50,119531,2
1746544655,6.5.2025,15:17,3854,23.50,119539,2
1746544657,6.5.2025,15:17,3854,23.50,119507,2
1746544659,6.5.2025,15:17,3854,23.50,119507,2
1746544661,6.5.2025,15:17,3854,23.50,119546,2
1746544664,6.5.2025,15:17,3854,23.50,119515,2
1746544666,6.5.2025,15:17,3854,23.50,119539,2
1746544668,6.5.2025,15:17,3854,23.50,119523,2
1746544671,6.5.2025,15:17,3854,23.50,119531,2
1746544673,6.5.2025,15:17,3854,23.50,119492,2
1746544675,6.5.2025,15:17,3854,23.50,119507,2
1746544678,6.5.2025,15:17,3854,23.50,119492,2
1746544680,6.5.2025,15:18,3854,23.50,119476,2
1746544682,6.5.2025,15:18,3854,23.50,119507,2
1746544684,6.5.2025,15:18,3854,23.50,119476,2
1746544687,6.5.2025,15:18,3854,23.50,119484,2
1746544689,6.5.2025,15:18,3854,23.50,119468,2
1746544691,6.5.2025,15:18,3854,23.50,119492,2
1746544694,6.5.2025,15:18,3854,23.50,119453,2
1746544696,6.5.2025,15:18,3854,23.50,119476,2
1746544698,6.5.2025,15:18,3854,23.50,119476,2
1746544700,6.5.2025,15:18,3854,23.50,119453,2
1746544703,6.5.2025,15:18,3854,23.50,119484,2
1746544705,6.5.2025,15:18,3854,23.50,119453,2
1746544707,6.5.2025,15:18,3854,23.50,119460,2
1746544710,6.5.2025,15:18,3854,23.50,119445,2
1746544712,6.5.2025,15:18,3854,23.50,119476,2
1746544714,6.5.2025,15:18,3854,23.50,119453,2
1746544717,6.5.2025,15:18,3854,23.50,119460,2
1746544719,6.5.2025,15:18,3854,23.50,119476,2
1746544721,6.5.2025,15:18,3854,23.50,119445,2
1746544723,6.5.2025,15:18,3854,23.50,119476,2
1746544726,6.5.2025,15:18,3854,23.50,119437,2
1746544728,6.5.2025,15:18,3854,23.50,119453,2
1746544730,6.5.2025,15:18,3854,23.50,119460,2
1746544733,6.5.2025,15:18,3854,23.50,119468,2
1746544735,6.5.2025,15:18,3854,23.50,119414,2
1746544737,6.5.2025,15:18,3854,23.50,119429,2
1746544739,6.5.2025,15:18,3854,23.50,119398,2
1746544742,6.5.2025,15:19,3854,23.50,119429,2
1746544744,6.5.2025,15:19,3854,23.50,119453,2
1746544746,6.5.2025,15:19,3854,23.50,119390,2
1746544749,6.5.2025,15:19,3854,23.50,119429,2
1746544751,6.5.2025,15:19,3854,23.50,119421,2
1746544753,6.5.2025,15:19,3854,23.50,119437,2
1746544756,6.5.2025,15:19,3854,23.50,119421,2
1746544758,6.5.2025,15:19,3854,23.50,119414,2
1746544760,6.5.2025,15:19,3854,23.50,119437,2
1746544762,6.5.2025,15:19,3854,23.50,119445,2
1746544765,6.5.2025,15:19,3854,23.50,119429,2
1746544767,6.5.2025,15:19,3854,23.50,119453,2
1746544769,6.5.2025,15:19,3854,23.50,119460,2
1746544772,6.5.2025,15:19,3854,23.50,119453,2
1746544774,6.5.2025,15:19,3854,23.50,119476,2
1746544776,6.5.2025,15:19,3854,23.50,119484,2
1746544778,6.5.2025,15:19,3854,23.50,119468,2
1746544781,6.5.2025,15:19,3854,23.50,119453,2
1746544783,6.5.2025,15:19,3854,23.50,119460,2
1746544785,6.5.2025,15:19,3854,23.50,119492,2
1746544788,6.5.2025,15:19,3854,23.50,119414,2
1746544790,6.5.2025,15:19,3854,23.50,119382,2
1746544792,6.5.2025,15:19,3854,23.50,119375,2
1746544795,6.5.2025,15:19,3854,23.50,119406,2
1746544797,6.5.2025,15:19,3854,23.50,119390,2
1746544799,6.5.2025,15:19,3854,23.50,119390,2
1746544801,6.5.2025,15:20,3854,23.50,119414,2
1746544804,6.5.2025,15:20,3854,23.50,119382,2
1746544806,6.5.2025,15:20,3854,23.50,119398,2
1746544808,6.5.2025,15:20,3854,23.50,119390,2
1746544811,6.5.2025,15:20,3854,23.50,119421,2
1746544813,6.5.2025,15:20,3854,23.50,119398,2
1746544815,6.5.2025,15:20,3854,23.50,119406,2
1746544817,6.5.2025,15:20,3854,23.50,119414,2
1746544820,6.5.2025,15:20,3854,23.50,119398,2
1746544822,6.5.2025,15:20,3854,23.50,119375,2
1746544824,6.5.2025,15:20,3854,23.50,119398,2
1746544827,6.5.2025,15:20,3854,23.50,119437,2
1746544829,6.5.2025,15:20,3854,23.50,119468,2
1746544831,6.5.2025,15:20,3854,23.50,119468,2
1746544834,6.5.2025,15:20,3854,23.50,119445,2
1746544836,6.5.2025,15:20,3854,23.50,119468,2
1746544838,6.5.2025,15:20,3854,23.50,119492,2
1746544840,6.5.2025,15:20,3854,23.50,119507,2
1746544843,6.5.2025,15:20,3854,23.50,119484,2
1746544845,6.5.2025,15:20,3854,23.50,119476,2
1746544847,6.5.2025,15:20,3854,23.50,119507,2
1746544850,6.5.2025,15:20,3854,23.50,119484,2
1746544852,6.5.2025,15:20,3854,23.50,119500,2
1746544854,6.5.2025,15:20,3854,23.50,119484,2
1746544856,6.5.2025,15:20,3854,23.50,119468,2
1746544859,6.5.2025,15:20,3854,23.50,119500,2
1746544861,6.5.2025,15:21,3854,23.50,119500,2
1746544863,6.5.2025,15:21,3854,23.50,119476,2
1746544866,6.5.2025,15:21,3854,23.50,119468,2
1746544868,6.5.2025,15:21,3854,23.50,119492,2
1746544870,6.5.2025,15:21,3854,23.50,119468,2
1746544873,6.5.2025,15:21,3854,23.50,119500,2
1746544875,6.5.2025,15:21,3854,23.50,119492,2
1746544877,6.5.2025,15:21,3854,23.50,119460,2
1746544879,6.5.2025,15:21,3854,23.50,119460,2
1746544882,6.5.2025,15:21,3854,23.50,119492,2
1746544884,6.5.2025,15:21,3854,23.50,119492,2
1746544886,6.5.2025,15:21,3854,23.50,119468,2
